id;estado;fc;fm;fecha;codigo;cliente;tipo_envio;numini;numfin;totenvio;entregado;uc_id;um_id;fpago
746;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;XCO-1035;PICKY GT;GUIA MADRE;961151;961200;50;1;;;POR COBRAR
747;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;XCO-77;IMPORTACIONES CRESGO S,A.;GUIA MADRE;961201;961300;100;1;;;POR COBRAR
748;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;XCO-1056;NOVEDADES ESPERANZA;GUIA MADRE;961301;961350;50;1;;;POR COBRAR
749;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;XCO-2;ALMACEN EMMA;GUIA MADRE;961351;961550;200;1;;;POR COBRAR
750;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;XCO-714;WORLD OF THE FASHION /// LOVE DELUXE;GUIA MADRE;961551;961750;200;0;;;POR COBRAR
751;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;ESC;AGENCIA ESCUINTLA;GUIA MADRE;961751;962050;300;1;;;POR COBRAR
752;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;XEL;AGENCIA QUETZALTENANGO;GUIA MADRE;962051;962351;301;1;;;POR COBRAR
753;1;7/07/2022 00:00;29/08/2022;7/07/2022 00:00;XCO-496;NAT & CO MAYOREO;GUIA MADRE;962352;962550;199;1;;;POR COBRAR
754;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;V02-1068;CONVEGUA, S.A.;GUIA MADRE;966551;966650;100;1;;;CREDITO
755;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;V02-928;DISTRIBUIDORA LA MOCOSA;GUIA MADRE;966651;966700;50;1;;;POR COBRAR
756;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;XCO-989;DISTRIBUIDORA EL PACIFICO;GUIA MADRE;966701;966750;50;0;;;POR COBRAR
757;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;GUA-893;COMERCIALIZADORA BIOAGRO;GUIA MADRE;966751;966900;150;1;;;CREDITO
758;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;XCO-719;LA CASA DE LOS HILOS;GUIA MADRE;966901;966950;50;1;;;POR COBRAR
759;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;XCO-719;LA CASA DE LOS HILOS;GUIA MADRE;966951;967000;50;1;;;POR COBRAR
760;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;XCO-939;TREKER DE GUATEMALA, S.A.;GUIA MADRE;967001;967050;50;1;;;POR COBRAR
761;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;XCO-970;IMPORTACIONES LA BODEGONA;GUIA MADRE;967151;967250;100;1;;;POR COBRAR
762;1;8/07/2022 00:00;29/08/2022;8/07/2022 00:00;HUE;AGENCIA HUEHUETENANGO;GUIA MADRE;967251;967262;12;1;;;GUIA EN BLANCO
763;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;PRE-998;DISTRIBUIDORA MANANTIAL;GUIA MADRE;967651;967750;100;1;;;PREPAGO
764;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;JUT;AGENCIA JUTIAPA;GUIA MADRE;967751;968050;300;1;;;GUIA EN BLANCO
765;1;11/07/2022 00:00;29/08/2022;11/07/2022 00:00;QCH;AGENCIA QUICHE;GUIA MADRE;968051;968060;10;1;;;GUIA EN BLANCO
766;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;XCO-953;INVENTIVA COSMETCOS S.A.;GUIA MADRE;968201;968250;50;1;;;POR COBRAR
767;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;GUA-1101;KRISPAR HEALTCARE, S.A.;GUIA MADRE;968251;968300;50;1;;;CREDITO
768;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;GUA-290;CORPORACION PLUS ,S.A;GUIA MADRE;968301;968400;100;1;;;CREDITO
769;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;XCO-93;MO AUTO (CARROS);GUIA MADRE;968401;968500;100;1;;;POR COBRAR
770;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;CON-1084;DIST DE ALIMENTOS HERMANSO J&E;GUIA MADRE;968501;968550;50;0;;;CONTADO
771;1;12/07/2022 00:00;29/08/2022;12/07/2022 00:00;MAZ;AGENCIA MAZATENANGO;GUIA MADRE;970551;970850;300;1;;;GUIA BLANCO
772;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;V02-979;BOTICA GANADERA;GUIA MADRE;970851;970900;50;1;;;CREDITO
773;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;XCO-403;GRAN SUPER MERCADO DE PACAS;GUIA MADRE;970901;970950;50;1;;;POR COBRAR
774;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;XCO-1092;SOHER, S.A.;GUIA MADRE;970951;971000;50;0;;;POR COBRAR
775;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;GUA-14;DROGUERIA BIOTHICAL S,A.;GUIA MADRE;971001;971200;200;1;;;CREDITO
776;1;12/07/2022 00:00;29/08/2022;12/07/2022 00:00;XEL-56;PROMOCIONES Y VENTAS DE OCCIDENTE;GUIA MADRE;971201;971250;50;0;;;CREDITO
777;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;XCO-149;IMPORTACIONES CRESGO, S,A.;GUIA MADRE;971251;971400;150;1;;;POR COBRAR
778;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;XCO-1089;IMPORTADORA TITO;GUIA MADRE;971401;971450;50;1;;;POR COBRAR
779;1;12/07/2022 00:00;29/08/2022;12/07/2022 00:00;ZAC;AGENCIA ZACAPA;GUIA MADRE;971451;971750;300;0;;;GUIA EN BLANCO
780;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;XCO-557;SUCULENTAS 502;GUIA MADRE;971751;971800;50;1;;;POR COBRAR
781;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;XCO-98;FLECHAS ALVAREZ ,S.A;GUIA MADRE;971801;971950;150;0;;;POR COBRAR
782;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;XCO-811;MULTISERVICIOS IDEART;GUIA MADRE;971951;972050;100;1;;;POR COBRAR
783;1;13/07/2022 00:00;29/08/2022;13/07/2022 00:00;GUA-766;CELASA, INGENIERIA Y EQUIPOS, S.A.;GUIA MADRE;972051;972150;100;1;;;CREDITO
784;1;15/07/2022 00:00;29/08/2022;15/07/2022 00:00;CON-78;INDUSTRIAS DEL COLOR S,A.;GUIA MADRE;972551;972650;100;1;;;CONTADO
785;1;15/07/2022 00:00;29/08/2022;15/07/2022 00:00;PRE-186;MULTIPRODUCTOS VETERINARIOS S,A.;GUIA MADRE;972651;972750;100;1;;;PREPAGO
786;1;15/07/2022 00:00;29/08/2022;15/07/2022 00:00;XCO-786;MANUFACTURAS TEXTILES PERFECTA, S.A.;GUIA MADRE;972751;972800;50;0;;;POR COBRAR
787;1;15/07/2022 00:00;29/08/2022;15/07/2022 00:00;XCO-30;CASA DE LOS RODAMIENTOS;GUIA MADRE;972801;973000;200;1;;;POR COBRAR
788;1;15/07/2022 00:00;29/08/2022;15/07/2022 00:00;JUT-866;PRODUCTOS AGRICOLAS SAN FERNANDO, S.A.;GUIA MADRE;973001;973050;50;1;;;CREDITO
789;1;15/07/2022 00:00;29/08/2022;15/07/2022 00:00;V02-1062;SERVIAGRO;GUIA MADRE;973051;973100;50;0;;;CREDITO
790;1;18/07/2022 00:00;29/08/2022;18/07/2022 00:00;CHM;AGENCIA CHIMALTENANGO;GUIA MADRE;973301;973600;300;1;;;GUIA EN BLANCO
791;1;19/07/2022 00:00;29/08/2022;19/07/2022 00:00;XCO-484;ALIMENTOS TERRAE S,A.;GUIA MADRE;973751;973800;50;1;;;POR COBRAR
792;1;19/07/2022 00:00;29/08/2022;19/07/2022 00:00;GUA-8;ALDOS DE ITALIA S,A.;GUIA MADRE;973801;973850;50;1;;;CREDITO
793;1;19/07/2022 00:00;29/08/2022;19/07/2022 00:00;XCO-1036;ALDOS DE ITALIA, S.A.;GUIA MADRE;973851;973950;100;1;;;POR COBRAR
794;1;19/07/2022 00:00;29/08/2022;19/07/2022 00:00;GUA-877;MORADA;GUIA MADRE;973951;974050;100;1;;;CREDITO
795;1;19/07/2022 00:00;29/08/2022;19/07/2022 00:00;PRE-795;DISTRIBUIDORA DAKO;GUIA MADRE;974051;974150;100;0;;;PREPAGO
796;1;19/07/2022 00:00;29/08/2022;19/07/2022 00:00;V02-1068;CONVEGUA, S.A.;GUIA MADRE;974151;974250;100;1;;;CREDITO
797;1;19/07/2022 00:00;29/08/2022;19/07/2022 00:00;GUA-500;DROGUERIA EXCEL;GUIA MADRE;974251;974350;100;0;;;CREDITO
798;1;19/07/2022 00:00;29/08/2022;19/07/2022 00:00;XCO-567;UNIMARK;GUIA MADRE;974351;974400;50;1;;;POR COBRAR
799;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;XCO-1087;AUTOPARTES Y MAS DE GUATEMALA, S.A.;GUIA MADRE;979051;979070;20;1;;;POR COBRAR
800;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;PRE-380;MILAGRO PECUARIO S.A.;GUIA MADRE;979071;979100;30;1;;;PREPAGO
801;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;XCO-304;MULTISISTEMAS TV;GUIA MADRE;979101;979150;50;0;;;POR COBRAR
802;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;XCO-322;AUDIO CENTER;GUIA MADRE;979151;979200;50;1;;;POR COBRAR
803;1;22/07/2022 00:00;29/08/2022;22/07/2022 00:00;XCO-920;KENAS STORE;GUIA MADRE;979201;979250;50;0;;;POR COBRAR
804;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;XCO-708;DALIA MU?OZ;GUIA MADRE;979251;979300;50;1;;;POR COBRAR
805;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;XCO-1087;AUTOPARTES Y MAS DE GUATEMALA, S.A.;GUIA MADRE;979301;979350;50;1;;;POR COBRAR
806;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;XCO-695;WACHALAL //FUENTES DEL ESTILO S,A.;GUIA MADRE;979851;979950;100;1;;;POR COBRAR
807;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;XCO-1102;CLOSET DE LULU;GUIA MADRE;979951;980000;50;0;;;CONTRA ENTREGA
808;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;XCO-1056;NOVEDADES ESPERANZA;GUIA MADRE;980002;980050;49;1;;;POR COBRAR
809;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;GUA-1101;KRISPAR HEALTCARE;GUIA MADRE;980051;980250;200;1;;;CREDITO
810;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;PRE-1080;IMPORTADORA LUKANA;GUIA MADRE;980251;980350;100;1;;;PREPAGO
811;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;PRE-1080;IMPORTADORA LUKANA;GUIA MADRE;980351;980400;50;1;;;PREPAGO
812;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;XCO-860;IMPORAUTO;GUIA MADRE;980401;980450;50;1;;;POR COBRAR
813;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;PRE-380;MILAGRO PECUARIO S.A.;GUIA MADRE;980451;980480;30;1;;;PREPAGO
814;1;25/07/2022 00:00;29/08/2022;25/07/2022 00:00;JUT;AGENCIA JUTIAPA;GUIA MADRE;980551;980850;300;1;;;GUIA EN BLANCO
815;1;27/07/2022 00:00;29/08/2022;27/07/2022 00:00;XCO-36;F.P.K. S,A.;GUIA MADRE;981059;981358;300;1;;;POR COBRAR
816;1;27/07/2022 00:00;29/08/2022;27/07/2022 00:00;PRE-998;DISTRIBUIDORA MANANTIAL;GUIA MADRE;981359;981458;100;1;;;PREPAGO
817;1;27/07/2022 00:00;29/08/2022;27/07/2022 00:00;CON-919;KENAS STORE;GUIA MADRE;981459;981500;42;0;;;CONTADO
818;1;28/07/2022 00:00;29/08/2022;28/07/2022 00:00;V03-1051;GRUPO MAS VISION;GUIA MADRE;981501;981550;50;0;;;CREDITO
819;1;27/07/2022 00:00;29/08/2022;27/07/2022 00:00;XCO-855;XS AUDIO;GUIA MADRE;981551;981600;50;1;;;POR COBRAR
820;1;27/07/2022 00:00;29/08/2022;27/07/2022 00:00;XCO-691;INCOVA;GUIA MADRE;981601;981650;50;1;;;POR COBRAR
821;1;27/07/2022 00:00;29/08/2022;27/07/2022 00:00;CON-423;AROMAS CREATIVOS;GUIA MADRE;981651;981700;50;1;;;CONTADO
822;1;27/07/2022 00:00;29/08/2022;27/07/2022 00:00;XCO-846;EKA REPOSTERIA;GUIA MADRE;981701;981800;100;1;;;POR COBRAR
823;1;27/07/2022 00:00;29/08/2022;27/07/2022 00:00;CHI;AGENCIA CHIQUIMULA;GUIA MADRE;981801;982100;300;1;;;GUIA EN BLANCO
824;1;30/07/2022 00:00;29/08/2022;30/07/2022 00:00;XCO-34;DIFORZA INTERNATIONAL ,S.A;GUIA MADRE;982851;983050;200;1;;;POR COBRAR
825;1;30/07/2022 00:00;29/08/2022;30/07/2022 00:00;XCO-980;FARMACIA LA SOLUCION;GUIA MADRE;983051;983100;50;1;;;POR COBRAR
826;1;30/07/2022 00:00;29/08/2022;30/07/2022 00:00;GUA-6864;COMERCIALIZADORA AUTOMOTRIZ J.A. VASQUEZ;GUIA MADRE;983101;983200;100;1;;;CREDITO
827;1;30/07/2022 00:00;29/08/2022;30/07/2022 00:00;XCO-6865;COMERCIALIZADORA AUTOMOTRIZ J.A. VASQUEZ;GUIA MADRE;983201;983350;150;1;;;COMPARTIDO
828;1;1/08/2022 00:00;29/08/2022;1/08/2022 00:00;JAL;AGENCIA JALAPA;GUIA MADRE;983451;983750;300;1;;;GUIA EN BLANCO
829;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-821;HANDMADE U22;GUIA MADRE;986651;986700;50;0;;;POR COBRAR
830;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-384;LIBRERIA SAN PABLO;GUIA MADRE;986701;986750;50;0;;;POR COBRAR
831;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-883;CALZADO ADRIANA;GUIA MADRE;986751;986850;100;0;;;POR COBRAR
832;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-77;IMPORTACIONES CRESGO S,A.;GUIA MADRE;986851;986950;100;1;;;POR COBRAR
833;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;GUA-15;DROMEDIC, S.A.;GUIA MADRE;986951;987050;100;1;;;CREDITO
834;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;GUA-290;CORPORACION PLUS ,S.A;GUIA MADRE;987051;987150;100;1;;;CREDITO
835;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;GUA-19;MARKETING ARM GUATEMALA S,A.;GUIA MADRE;987151;987350;200;1;;;CREDITO
836;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-381;PLAYERAS QUETZAL;GUIA MADRE;987351;987450;100;0;;;POR COBRAR
837;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-903;COMERCIAL NARU;GUIA MADRE;987451;987500;50;0;;;POR COBRAR
838;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-496;NAT & CO MAYOREO;GUIA MADRE;987501;987700;200;1;;;POR COBRAR
839;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-708;DALIA MU?OZ;GUIA MADRE;987701;987800;100;1;;;POR COBRAR
840;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-1089;IMPORTADORA TITO;GUIA MADRE;987801;987850;50;1;;;POR COBRAR
841;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;XCO-1079;EL TALLER DE JORGE;GUIA MADRE;987851;987900;50;0;;;POR COBRAR
842;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;ESC;AGENCIA ESCUINTLA;GUIA MADRE;987901;988200;300;0;;;GUIA EN BLANCO
843;1;9/08/2022 00:00;29/08/2022;9/08/2022 00:00;MAZ;AGENCIA MAZATENANGO;GUIA MADRE;988201;988550;350;1;;;GUIA EN BLANCO
844;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;XCO-1109;B COLORS, S.A.;GUIA MADRE;992551;992575;25;1;;;POR COBRAR
845;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;CON-1110;B COLORS, S.A.;GUIA MADRE;992576;992600;25;1;;;CONTADO
846;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;XCO-187;COFI?O STAHL;GUIA MADRE;992727;992800;74;0;;;POR COBRAR
847;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;XCO-889;COMERCIAL MARANATHA TEXTILES;GUIA MADRE;992801;992850;50;1;;;POR COBRAR
848;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;XCO-572;ALMACEN EL CISNE;GUIA MADRE;992851;992950;100;1;;;POR COBRAR
849;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;XCO-859;DISTRIBUIDORA DAVID;GUIA MADRE;992951;993000;50;1;;;POR COBRAR
850;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;XCO-223;IMPORTADORA REGIS;GUIA MADRE;993001;993050;50;1;;;POR COBRAR
851;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;PRE-186;MULTIPRODUCTOS VETERINARIOS S,A.;GUIA MADRE;993051;993150;100;1;;;PREPAGO
852;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;XCO-719;LA CASA DE LOS HILOS;GUIA MADRE;993151;993250;100;1;;;POR COBRAR
853;1;10/08/2022 00:00;29/08/2022;10/08/2022 00:00;JUT;AGENCIA JUTIAPA;GUIA MADRE;993251;993550;300;1;;;GUIA EN BLANCO
854;1;11/08/2022 00:00;29/08/2022;11/08/2022 00:00;XCO-92;MO AUTO (ZONA 9);GUIA MADRE;993551;993650;100;0;;;POR COBRAR
855;1;11/08/2022 00:00;29/08/2022;11/08/2022 00:00;XCO-884;TALLER ALVAREZ;GUIA MADRE;993751;993950;200;0;;;POR COBRAR
856;1;11/08/2022 00:00;29/08/2022;11/08/2022 00:00;XCO-149;IMPORTACIONES CRESGO, S,A.;GUIA MADRE;993851;994000;150;1;;;POR COBRAR
857;1;11/08/2022 00:00;29/08/2022;11/08/2022 00:00;XCO-1103;MANIAS SAN JOSE CHIQUIMULA;GUIA MADRE;994001;994100;100;0;;;POR COBRAR
858;1;11/08/2022 00:00;29/08/2022;11/08/2022 00:00;PRE-1095;UKA;GUIA MADRE;994101;994110;10;0;;;PREPAGO
859;1;13/08/2022 00:00;29/08/2022;13/08/2022 00:00;PRE-998;DISTRIBUIDORA MANANTIAL;GUIA MADRE;994401;994525;125;1;;;PREPAGO
860;1;16/08/2022 00:00;29/08/2022;16/08/2022 00:00;XCO-911;ALMACEN EL FESTIVAL;GUIA MADRE;996851;996900;50;1;;;POR COBRAR
861;1;16/08/2022 00:00;29/08/2022;16/08/2022 00:00;XCO-1020;FALSET// CENTRO OPTICO;GUIA MADRE;997451;997550;100;1;;;POR COBRAR
862;1;16/08/2022 00:00;29/08/2022;16/08/2022 00:00;CON-1002;FARMACIA LA SOLUCION;GUIA MADRE;997551;997600;50;1;;;CONTADO
863;1;16/08/2022 00:00;29/08/2022;16/08/2022 00:00;XEL;AGENCIA QUETZALTENANGO;GUIA MADRE;997601;997950;350;0;;;GUIA EN BLANCO
864;1;16/08/2022 00:00;29/08/2022;16/08/2022 00:00;HUE;HUEHUETENANGO;GUIA MADRE;997951;998050;100;0;;;POR COBRAR
865;1;17/08/2022 00:00;29/08/2022;17/08/2022 00:00;CHI;AGENCIA CHIQUIMULA;GUIA MADRE;998051;998350;300;1;;;GUIA EN BLANCO
866;1;19/08/2022 00:00;29/08/2022;19/08/2022 00:00;ZAC;AGENCIA ZACAPA;GUIA MADRE;1000851;1001150;300;0;;;GUIA EN BLANCO
867;1;22/08/2022 00:00;29/08/2022;22/08/2022 00:00;XCO-1039;MOTOREPUESTOS ACQUARONI, S.A. / MIXCO;GUIA MADRE;1001451;1001550;100;1;;;POR COBRAR
868;1;24/08/2022 00:00;29/08/2022;24/08/2022 00:00;XCO-93;MO AUTO (CARROS);GUIA MADRE;1001951;1002000;50;0;;;POR COBRAR
869;1;24/08/2022 00:00;29/08/2022;24/08/2022 00:00;PRE-795;DISTRIBUIDORA DAKO;GUIA MADRE;1002001;1002100;100;0;;;PREPAGO
870;1;24/08/2022 00:00;29/08/2022;24/08/2022 00:00;XCO-34;DIFORZA INTERNATIONAL ,S.A;GUIA MADRE;1002301;1002500;200;0;;;POR COBRAR
871;1;23/08/2022 00:00;29/08/2022;23/08/2022 00:00;PRE-1080;IMPORTADORA MODA EXPRESS GT;GUIA MADRE;1002501;1002530;30;0;;;PREPAGO
872;1;24/08/2022 00:00;29/08/2022;24/08/2022 00:00;XCO-29;HIVISA;GUIA MADRE;1002651;1002850;200;0;;;POR COBRAR
873;1;23/08/2022 00:00;29/08/2022;23/08/2022 00:00;PRE-1080;IMPORTADORA MODA EXPRESS GT;GUIA MADRE;1002851;1002910;60;0;;;PREPAGO
874;1;23/08/2022 00:00;29/08/2022;23/08/2022 00:00;CHM;AGENCIA CHIMALTENANGO;GUIA MADRE;1002911;1003350;440;0;;;GUIAS EN BLANCO
875;1;23/08/2022 00:00;29/08/2022;23/08/2022 00:00;PRE-1115;AGRONEGOCIOS RB;GUIA MADRE;10001451;10015500;100;0;;;PREPAGO
